,dict_type,dataset,num_obs,model_name,accuracy,precision,recall,roc_auc
129,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,KNeighborsClassifier,0.5582647859440731,0.5523672047609034,0.5357466063348416,0.5755392564182295
130,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,DecisionTreeClassifier,0.5182192526602327,0.5092429453354331,0.5366515837104072,0.5185268950498715
131,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,GaussianNB,0.5164780994803266,0.5092396975259779,0.7972850678733032,0.5548117351708818
132,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,Perceptron,0.5093333333333334,0.5010199483903051,0.45701357466063347,0.5229361118419753
133,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,SGDClassifier,0.5169334323187329,0.5111455012570897,0.5366515837104072,0.527350225135048
134,cumu_dfs_dict,Cumulative Data: 5 Fight Lookback Window,2248,MLPClassifier,0.5565246226181638,0.5510290500300629,0.534841628959276,0.5711102282965411
135,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,LogisticRegression,0.5433213472366655,0.5357619539043688,0.5427937447168217,0.5620118276735777
136,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,RandomForestClassifier,0.5198506570253911,0.5143689009566941,0.4536418709495632,0.5294884172951628
137,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,SVC,0.5555166618643284,0.5890162213176231,0.32538038884192727,0.5628799327519831
138,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,KNeighborsClassifier,0.5478561246414058,0.5420718007116332,0.5295857988165681,0.5611641360718538
139,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,DecisionTreeClassifier,0.5017458112534514,0.49495388020249553,0.5142998027613411,0.5019542333187478
140,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,GaussianNB,0.5339286283016577,0.5233881363908383,0.5973936320090166,0.5530853536971199
141,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,Perceptron,0.539224270103311,0.5325701680733891,0.5250211327134404,0.5429136191480758
142,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,SGDClassifier,0.5216581062047262,0.5149981567133366,0.5772189349112427,0.5316734942559064
143,cumu_dfs_dict,Cumulative Data: 6 Fight Lookback Window,1710,MLPClassifier,0.5485657207634962,0.5441816161623612,0.5178923640462102,0.5614086998541392
144,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,LogisticRegression,0.592799454140762,0.5869718237657169,0.5719298245614035,0.5861926057799548
145,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,RandomForestClassifier,0.5081235377409536,0.4978606764808372,0.4447368421052632,0.5091895738837395
146,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,SVC,0.576464524992214,0.569980534351145,0.5537593984962406,0.5928138044880432
147,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,KNeighborsClassifier,0.5600032922262308,0.5524460623678646,0.5369902027796764,0.569875021984628
148,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,DecisionTreeClassifier,0.4970589140835647,0.48675193368307773,0.47357028935976303,0.49666031658298104
149,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,GaussianNB,0.537144400192453,0.523682691374077,0.6127705627705629,0.5533978602801783
150,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,Perceptron,0.5052566488490163,0.49934134307407174,0.487012987012987,0.4984065016218552
151,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,SGDClassifier,0.49336893815034805,0.48232566488962086,0.5130439735702893,0.5082376391918892
152,cumu_dfs_dict,Cumulative Data: 7 Fight Lookback Window,1348,MLPClassifier,0.5653588399576684,0.5612665571318972,0.5174413305992254,0.5753760278242899
153,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,LogisticRegression,0.5536455358842566,0.5467931329091318,0.5308316831683169,0.5848303775432488
154,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,RandomForestClassifier,0.5058347610889016,0.49626812661233766,0.4355445544554456,0.5022429459978965
155,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,SVC,0.5741100323624595,0.5675160606861638,0.5547524752475248,0.5920482809269938
156,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,KNeighborsClassifier,0.5575671045117077,0.5496689875173084,0.5408316831683168,0.5691282005947846
157,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,DecisionTreeClassifier,0.5292404340376928,0.5194443332111599,0.526970297029703,0.5291994342291371
158,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,GaussianNB,0.5584237578526556,0.5540355373591639,0.5148712871287129,0.5630253327530557
159,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,Perceptron,0.530354083380925,0.5284783147956744,0.49091089108910885,0.5453512131432924
160,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,SGDClassifier,0.5118598895869028,0.5042849994883686,0.489089108910891,0.508299287346317
161,cumu_dfs_dict,Cumulative Data: 8 Fight Lookback Window,1026,MLPClassifier,0.5614505996573387,0.5553214775425656,0.5348118811881188,0.580063576687339
162,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,LogisticRegression,0.5651397954829227,0.5564980729537691,0.5613123718386877,0.5594909021691167
163,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,RandomForestClassifier,0.5269813447972478,0.519079320509481,0.4935748462064252,0.5431935906365454
164,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,SVC,0.5767686091047505,0.6184381551362683,0.3760082023239918,0.6091778641079107
165,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,KNeighborsClassifier,0.577894980849573,0.5978463785477731,0.4099453178400547,0.6040560919343815
166,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,DecisionTreeClassifier,0.5218287472407053,0.5126181998090684,0.5300068352699931,0.5219654429514523
167,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,GaussianNB,0.5473799476326701,0.539057847275001,0.511825017088175,0.5524534779843739
168,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,Perceptron,0.5116783887299605,0.5028427746504323,0.39723171565276827,0.5147263891172118
169,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,SGDClassifier,0.5282384768166565,0.518668486129334,0.5304511278195488,0.5269747927788402
170,cumu_dfs_dict,Cumulative Data: 9 Fight Lookback Window,782,MLPClassifier,0.57025145801394,0.5615384747177644,0.5691387559808612,0.5815054303624424
171,cumu_dfs_dict,Cumulative Data: 10 Fight Lookback Window,572,LogisticRegression,0.5631276467029643,0.5553247891792602,0.562531328320802,0.5745407681975248
